part_id,source_file,true_status,is_in_tol_by_limits,feature_type,nominal,tolerance,lower_limit,upper_limit,measured,deviation,relative_error,edge_weight,text
00005856_0c29b0f7cba84b21b1d4ccab_step_000,file_out_tol,IN_TOLERANCE,True,plane,20.0,0.26,19.48,20.0,20.0,0.0,0.0,0.998,20.000/-0.52 20.000/-0.52
00005856_0c29b0f7cba84b21b1d4ccab_step_000,file_out_tol,IN_TOLERANCE,True,plane,20.0,0.26,19.48,20.0,20.0,0.0,0.0,0.995,20.000/-0.52 20.000/-0.52
00001617_8c3b97c1382c43bab3eb1b48_step_005,file_in_tol,OUT_OF_TOLERANCE,False,plane,97.0,1.26,94.48,97.0,58.67509343018824,38.32490656981176,30.41656837558999,0.677,97.000/-2.52 97.000/-2.52
00001617_8c3b97c1382c43bab3eb1b48_step_005,file_out_tol,OUT_OF_TOLERANCE,False,plane,97.0,1.26,94.48,97.0,53.78217073114402,43.21782926885598,34.29983727699897,0.678,97.000/-2.52 97.000/-2.52
00007932_abfcc33494774cfb9bfe9226_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,12.0,0.155,11.69,12.0,13.749895783639342,1.7498957836393423,11.28957738104491,0.683,12.000/-0.31 12.000/-0.31
00007932_abfcc33494774cfb9bfe9226_step_002,file_in_tol,IN_TOLERANCE,True,plane,25.6,0.315,24.970000000000002,25.6,25.6,0.0,0.0,0.998,25.600/-0.63 25.600/-0.63
00007932_abfcc33494774cfb9bfe9226_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,12.0,0.155,11.69,12.0,14.705108313467607,2.7051083134676066,17.452199104958076,0.623,12.000/-0.31 12.000/-0.31
00007932_abfcc33494774cfb9bfe9226_step_002,file_out_tol,IN_TOLERANCE,True,plane,25.6,0.315,24.970000000000002,25.6,25.6,0.0,0.0,0.998,25.600/-0.63 25.600/-0.63
00001871_e6274ed08407419d8a719730_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,8.32720735469871,1.6727926453012891,12.8675367520349,0.651,10.000/-0.26 10.000/-0.26
00001871_e6274ed08407419d8a719730_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,8.313930537687943,1.686069462312057,12.969665328051759,0.65,10.000/-0.26 10.000/-0.26
00000333_65da1d92ab8542f68d9f1caf_step_000,file_in_tol,IN_TOLERANCE,True,plane,126.69,1.645,123.39999999999999,126.69,126.69,0.0,0.0,0.985,126.690/-3.29 126.690/-3.29
00000333_65da1d92ab8542f68d9f1caf_step_000,file_in_tol,IN_TOLERANCE,True,plane,113.99,1.405,111.17999999999999,113.99,113.99,0.0,0.0,0.992,113.990/-2.81 113.990/-2.81
00000333_65da1d92ab8542f68d9f1caf_step_000,file_out_tol,IN_TOLERANCE,True,plane,126.69,1.645,123.39999999999999,126.69,126.69,0.0,0.0,0.985,126.690/-3.29 126.690/-3.29
00000333_65da1d92ab8542f68d9f1caf_step_000,file_out_tol,IN_TOLERANCE,True,plane,113.99,1.405,111.17999999999999,113.99,113.99,0.0,0.0,0.992,113.990/-2.81 113.990/-2.81
00006419_40fb34e7dd4b4e929ad8ac4d_step_010,file_in_tol,IN_TOLERANCE,True,plane,1219.2,15.805,1187.5900000000001,1219.2,1215.467652868645,3.732347131355027,0.23614975610283273,0.99,1219.200/-31.61 1219.200/-31.61
00006419_40fb34e7dd4b4e929ad8ac4d_step_010,file_in_tol,OUT_OF_TOLERANCE,False,plane,2971.8,36.61,2898.5800000000004,2971.8,2717.2925196242854,254.50748037571475,6.9518566900808,0.715,2971.800/-73.22 2971.800/-73.22
00006419_40fb34e7dd4b4e929ad8ac4d_step_010,file_out_tol,IN_TOLERANCE,True,plane,1219.2,15.805,1187.5900000000001,1219.2,1215.4741411720443,3.72585882795579,0.23573923392702031,0.99,1219.200/-31.61 1219.200/-31.61
00006419_40fb34e7dd4b4e929ad8ac4d_step_010,file_out_tol,OUT_OF_TOLERANCE,False,plane,2971.8,36.61,2898.5800000000004,2971.8,2717.6162146631673,254.1837853368329,6.943014979344931,0.715,2971.800/-73.22 2971.800/-73.22
00004250_ee78e0a2efef4b598e976993_step_003,file_in_tol,IN_TOLERANCE,True,plane,26.0,0.335,25.33,26.0,26.0,0.0,0.0,0.986,26.000/-0.67 26.000/-0.67
00004250_ee78e0a2efef4b598e976993_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,23.0,0.285,22.43,23.0,13.84863677341636,9.15136322658364,32.10993374263123,0.7,23.000/-0.57 23.000/-0.57
00004250_ee78e0a2efef4b598e976993_step_003,file_out_tol,IN_TOLERANCE,True,plane,26.0,0.335,25.33,26.0,26.0,0.0,0.0,0.986,26.000/-0.67 26.000/-0.67
00004250_ee78e0a2efef4b598e976993_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,23.0,0.285,22.43,23.0,12.1118032916613,10.8881967083387,38.204064927276406,0.697,23.000/-0.57 23.000/-0.57
00009887_086229ea796640d29acd68ff_step_022,file_in_tol,IN_TOLERANCE,True,plane,26.0,0.335,25.33,26.0,26.0,0.0,0.0,0.986,26.000/-0.67 26.000/-0.67
00009887_086229ea796640d29acd68ff_step_022,file_in_tol,IN_TOLERANCE,True,plane,26.0,0.335,25.33,26.0,26.0,0.0,0.0,0.981,26.000/-0.67 26.000/-0.67
00009887_086229ea796640d29acd68ff_step_022,file_out_tol,IN_TOLERANCE,True,plane,26.0,0.335,25.33,26.0,26.0,0.0,0.0,0.986,26.000/-0.67 26.000/-0.67
00009887_086229ea796640d29acd68ff_step_022,file_out_tol,OUT_OF_TOLERANCE,False,plane,26.0,0.335,25.33,26.0,25.229999999999997,0.7700000000000031,2.298500601490751,0.756,26.000/-0.67 26.000/-0.67
00006661_4248fcdd05404dc9a9afa45f_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,4.83,0.065,4.7,4.83,3.7549618502501634,1.0750381497498367,16.53879401470495,0.607,4.830/-0.13 4.830/-0.13
00006661_4248fcdd05404dc9a9afa45f_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,4.83,0.065,4.7,4.83,3.773190377807406,1.0568096221925942,16.258359443586933,0.61,4.830/-0.13 4.830/-0.13
00009700_6234ec1d2e6d49a59d51a581_step_004,file_in_tol,IN_TOLERANCE,True,plane,31.75,0.41,30.93,31.75,31.486834519070236,0.26316548092976433,0.6418654611324469,0.99,31.750/-0.82 31.750/-0.82
00009700_6234ec1d2e6d49a59d51a581_step_004,file_out_tol,IN_TOLERANCE,True,plane,31.75,0.41,30.93,31.75,31.629736654153444,0.12026334584655629,0.293324518346434,0.99,31.750/-0.82 31.750/-0.82
00007607_cb05fcaf8ac945caa635388f_step_005,file_in_tol,OUT_OF_TOLERANCE,False,plane,50.8,0.625,49.55,50.8,58.68228823425644,7.882288234256443,12.611640996184713,0.655,50.800/-1.25 50.800/-1.25
00007607_cb05fcaf8ac945caa635388f_step_005,file_out_tol,OUT_OF_TOLERANCE,False,plane,50.8,0.625,49.55,50.8,58.691238722574376,7.8912387225743785,12.625961754580198,0.655,50.800/-1.25 50.800/-1.25
00002898_635bf5c85753420fbc65a4c5_step_000,file_in_tol,IN_TOLERANCE,True,plane,32.46,0.42,31.62,32.46,32.46,0.0,0.0,0.999,32.460/-0.84 32.460/-0.84
00002898_635bf5c85753420fbc65a4c5_step_000,file_in_tol,IN_TOLERANCE,True,plane,32.25,0.395,31.46,32.25,32.25,0.0,0.0,0.999,32.250/-0.79 32.250/-0.79
00002898_635bf5c85753420fbc65a4c5_step_000,file_out_tol,IN_TOLERANCE,True,plane,32.46,0.42,31.62,32.46,32.46,0.0,0.0,0.999,32.460/-0.84 32.460/-0.84
00002898_635bf5c85753420fbc65a4c5_step_000,file_out_tol,IN_TOLERANCE,True,plane,32.25,0.395,31.46,32.25,32.25,0.0,0.0,0.999,32.250/-0.79 32.250/-0.79
00008815_b817b6a3649a46b78d3c6461_step_007,file_in_tol,OUT_OF_TOLERANCE,False,plane,29.8,0.385,29.03,29.8,15.064143790547018,14.735856209452983,38.27485177818495,0.76,29.800/-0.77 29.800/-0.77
00008815_b817b6a3649a46b78d3c6461_step_007,file_in_tol,OUT_OF_TOLERANCE,False,plane,25.3,0.31,24.68,25.3,27.07110100934309,1.771101009343088,5.71321063268534,0.738,25.300/-0.62 25.300/-0.62
00008815_b817b6a3649a46b78d3c6461_step_007,file_out_tol,OUT_OF_TOLERANCE,False,plane,29.8,0.385,29.03,29.8,28.93,0.870000000000001,2.2597343903002876,0.772,29.800/-0.77 29.800/-0.77
00008815_b817b6a3649a46b78d3c6461_step_007,file_out_tol,OUT_OF_TOLERANCE,False,plane,25.3,0.31,24.68,25.3,27.397542757371568,2.097542757371567,6.766245132665918,0.728,25.300/-0.62 25.300/-0.62
00008177_d0a04676bb3b46dfaba09434_step_016,file_in_tol,OUT_OF_TOLERANCE,False,plane,22.5,0.29,21.92,22.5,18.247804566715068,4.252195433284932,14.662692312388346,0.637,22.500/-0.58 22.500/-0.58
00008177_d0a04676bb3b46dfaba09434_step_016,file_in_tol,IN_TOLERANCE,True,plane,41.96,0.515,40.93,41.96,41.96,0.0,0.0,0.998,41.960/-1.03 41.960/-1.03
00008177_d0a04676bb3b46dfaba09434_step_016,file_out_tol,OUT_OF_TOLERANCE,False,plane,22.5,0.29,21.92,22.5,18.237528872638524,4.262471127361476,14.698125618054684,0.637,22.500/-0.58 22.500/-0.58
00008177_d0a04676bb3b46dfaba09434_step_016,file_out_tol,IN_TOLERANCE,True,plane,41.96,0.515,40.93,41.96,41.96,0.0,0.0,0.998,41.960/-1.03 41.960/-1.03
00001093_e0bb163450f943d2823b1055_step_001,file_in_tol,IN_TOLERANCE,True,plane,400.0,5.185,389.63,400.0,398.75814791842316,1.2418520815768375,0.23950855199002613,0.99,400.000/-10.37 400.000/-10.37
00001093_e0bb163450f943d2823b1055_step_001,file_out_tol,IN_TOLERANCE,True,plane,400.0,5.185,389.63,400.0,399.02614631460483,0.97385368539517,0.18782131100749452,0.99,400.000/-10.37 400.000/-10.37
00008443_deb00136956743a980ce15ab_step_006,file_in_tol,OUT_OF_TOLERANCE,False,plane,158.51,1.955,154.6,158.51,81.03419128396766,77.47580871603233,39.6295494048506,0.745,158.510/-3.91 158.510/-3.91
00008443_deb00136956743a980ce15ab_step_006,file_out_tol,OUT_OF_TOLERANCE,False,plane,158.51,1.955,154.6,158.51,81.94886470420661,76.56113529579338,39.16168600210096,0.748,158.510/-3.91 158.510/-3.91
00003732_1d05af96ba5b40bc88f9959f_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,35.09,0.455,34.18000000000001,35.09,11.052081294521406,24.037918705478596,52.83047445055856,0.711,35.090/-0.91 35.090/-0.91
00003732_1d05af96ba5b40bc88f9959f_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,35.09,0.455,34.18000000000001,35.09,11.044333194338407,24.045666805661597,52.84750320474372,0.714,35.090/-0.91 35.090/-0.91
00005399_82e81ca0cde24645852f50f3_step_003,file_in_tol,IN_TOLERANCE,True,plane,180.0,2.335,175.33,180.0,180.0,0.0,0.0,0.982,180.000/-4.67 180.000/-4.67
00005399_82e81ca0cde24645852f50f3_step_003,file_out_tol,IN_TOLERANCE,True,plane,180.0,2.335,175.33,180.0,180.0,0.0,0.0,0.982,180.000/-4.67 180.000/-4.67
00001360_2e314c6e080b40fcb6a6db96_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,8.788235252421446,1.2117647475785542,9.32119558756128,0.69,10.000/-0.26 10.000/-0.26
00001360_2e314c6e080b40fcb6a6db96_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,7.743,2.2569999999999997,17.3614049122699,0.611,10.000/-0.26 10.000/-0.26
00001360_2e314c6e080b40fcb6a6db96_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,8.801042833554536,1.1989571664454637,9.222676490530562,0.691,10.000/-0.26 10.000/-0.26
00001360_2e314c6e080b40fcb6a6db96_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,10.0,0.13,9.74,10.0,8.22,1.7799999999999994,13.692202367674088,0.647,10.000/-0.26 10.000/-0.26
00007062_a7b44768091a464bb7beff7f_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,22.25,0.29,21.67,22.25,19.894,2.3560000000000016,8.124109916862363,0.699,22.250/-0.58 22.250/-0.58
00007062_a7b44768091a464bb7beff7f_step_000,file_in_tol,IN_TOLERANCE,True,plane,55.69,0.685,54.32,55.69,55.316798386982725,0.3732016130172724,0.5448190776615981,0.987,55.690/-1.37 55.690/-1.37
00007062_a7b44768091a464bb7beff7f_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,22.25,0.29,21.67,22.25,20.037,2.213000000000001,7.6310081689373535,0.704,22.250/-0.58 22.250/-0.58
00007062_a7b44768091a464bb7beff7f_step_000,file_out_tol,IN_TOLERANCE,True,plane,55.69,0.685,54.32,55.69,55.36713248929542,0.322867510704576,0.47133874359975525,0.987,55.690/-1.37 55.690/-1.37
00000450_705164f932024db5834f09a3_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,27.66,0.34,26.98,27.66,25.702,1.9579999999999984,5.758806591745314,0.738,27.660/-0.68 27.660/-0.68
00000450_705164f932024db5834f09a3_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,27.66,0.34,26.98,27.66,26.038,1.6219999999999999,4.770574204193517,0.747,27.660/-0.68 27.660/-0.68
00009104_eb2eece282204cf7bfef296f_step_007,file_in_tol,OUT_OF_TOLERANCE,False,plane,456.0,5.91,444.18,456.0,427.60313835956913,28.39686164043087,4.80488271329072,0.739,456.000/-11.82 456.000/-11.82
00009104_eb2eece282204cf7bfef296f_step_007,file_in_tol,IN_TOLERANCE,True,plane,193.0,2.38,188.24,193.0,192.4560172808271,0.5439827191729023,0.2285640716843826,0.99,193.000/-4.76 193.000/-4.76
00009104_eb2eece282204cf7bfef296f_step_007,file_out_tol,OUT_OF_TOLERANCE,False,plane,456.0,5.91,444.18,456.0,427.82457834572006,28.175421654279944,4.767414024850409,0.739,456.000/-11.82 456.000/-11.82
00009104_eb2eece282204cf7bfef296f_step_007,file_out_tol,IN_TOLERANCE,True,plane,193.0,2.38,188.24,193.0,192.81872846162022,0.18127153837977517,0.07616447992239296,0.99,193.000/-4.76 193.000/-4.76
00007161_d4693ea90f7942debb07491f_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,266.7,3.285,260.13,266.7,207.47126057770558,59.22873942229441,18.03005217419855,0.613,266.700/-6.57 266.700/-6.57
00007161_d4693ea90f7942debb07491f_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,266.7,3.285,260.13,266.7,207.69317606821727,59.00682393178272,17.962498011958814,0.614,266.700/-6.57 266.700/-6.57
00008322_0ed5fb8e64964ca88599e144_step_000,file_in_tol,IN_TOLERANCE,True,plane,45.5,0.59,44.32,45.5,44.97441084611852,0.5255891538814765,0.890827564498156,0.991,45.500/-1.18 45.500/-1.18
00008322_0ed5fb8e64964ca88599e144_step_000,file_out_tol,IN_TOLERANCE,True,plane,45.5,0.59,44.32,45.5,45.005603818023474,0.49439618197652635,0.8379582102005358,0.991,45.500/-1.18 45.500/-1.18
00004015_690490b212df4d5eacc6635c_step_011,file_in_tol,OUT_OF_TOLERANCE,False,plane,50.5,0.62,49.26,50.5,14.776211499626232,35.72378850037377,57.61892077653709,0.704,50.500/-1.24 50.500/-1.24
00004015_690490b212df4d5eacc6635c_step_011,file_out_tol,OUT_OF_TOLERANCE,False,plane,50.5,0.62,49.26,50.5,14.7950457816357,35.7049542183643,57.588542951324754,0.704,50.500/-1.24 50.500/-1.24
00005605_2cdfc51159d94109b25c1473_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,218.5,2.69,213.12,218.5,10.664982644651994,207.83501735534801,77.26205951423364,0.741,218.500/-5.38 218.500/-5.38
00005605_2cdfc51159d94109b25c1473_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,218.5,2.69,213.12,218.5,10.67528815460338,207.82471184539662,77.25822847106622,0.738,218.500/-5.38 218.500/-5.38
00009949_086229ea796640d29acd68ff_step_084,file_in_tol,OUT_OF_TOLERANCE,False,plane,115.0,1.49,112.02,115.0,93.8106896465294,21.189310353470603,14.221004115749322,0.654,115.000/-2.98 115.000/-2.98
00009949_086229ea796640d29acd68ff_step_084,file_in_tol,OUT_OF_TOLERANCE,False,plane,74.0,0.91,72.18,74.0,69.74559740142662,4.254402598573378,4.675162553198708,0.745,74.000/-1.82 74.000/-1.82
00009949_086229ea796640d29acd68ff_step_084,file_out_tol,OUT_OF_TOLERANCE,False,plane,115.0,1.49,112.02,115.0,93.88690967932615,21.113090320673848,14.169849765653748,0.655,115.000/-2.98 115.000/-2.98
00009949_086229ea796640d29acd68ff_step_084,file_out_tol,OUT_OF_TOLERANCE,False,plane,74.0,0.91,72.18,74.0,69.79506055810182,4.204939441898176,4.620807495704044,0.745,74.000/-1.82 74.000/-1.82
00000934_963c65e9bed9485797c71261_step_000,file_in_tol,IN_TOLERANCE,True,plane,50.0,0.615,48.77,50.0,50.0,0.0,0.0,0.979,50.000/-1.23 50.000/-1.23
00000934_963c65e9bed9485797c71261_step_000,file_out_tol,IN_TOLERANCE,True,plane,50.0,0.615,48.77,50.0,50.0,0.0,0.0,0.979,50.000/-1.23 50.000/-1.23
00007176_d4693ea90f7942debb07491f_step_016,file_in_tol,IN_TOLERANCE,True,plane,11.0,0.145,10.71,11.0,11.0,0.0,0.0,0.986,11.000/-0.29 11.000/-0.29
00007176_d4693ea90f7942debb07491f_step_016,file_out_tol,IN_TOLERANCE,True,plane,11.0,0.145,10.71,11.0,11.0,0.0,0.0,0.986,11.000/-0.29 11.000/-0.29
00002907_be672fd89a55461c8986ee57_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,495.3,6.42,482.46000000000004,495.3,430.32736616364195,64.97263383635806,10.120346373210543,0.682,495.300/-12.84 495.300/-12.84
00002907_be672fd89a55461c8986ee57_step_003,file_in_tol,IN_TOLERANCE,True,plane,584.2,7.195,569.8100000000001,584.2,583.0020433796185,1.1979566203815466,0.1664984647509495,0.99,584.200/-14.39 584.200/-14.39
00002907_be672fd89a55461c8986ee57_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,495.3,6.42,482.46000000000004,495.3,430.33432720312555,64.96567279687446,10.119262099316567,0.682,495.300/-12.84 495.300/-12.84
00002907_be672fd89a55461c8986ee57_step_003,file_out_tol,IN_TOLERANCE,True,plane,584.2,7.195,569.8100000000001,584.2,582.7460905560638,1.4539094439362543,0.20207216704156875,0.99,584.200/-14.39 584.200/-14.39
00003154_81faba244c2b43b38321a97a_step_000,file_in_tol,IN_TOLERANCE,True,plane,18.16,0.225,17.71,18.16,18.16,0.0,0.0,0.998,18.160/-0.45 18.160/-0.45
00003154_81faba244c2b43b38321a97a_step_000,file_out_tol,IN_TOLERANCE,True,plane,18.16,0.225,17.71,18.16,18.16,0.0,0.0,0.996,18.160/-0.45 18.160/-0.45
00006663_4248fcdd05404dc9a9afa45f_step_004,file_in_tol,OUT_OF_TOLERANCE,False,plane,4.06,0.055,3.9499999999999997,4.06,3.367951115360157,0.6920488846398425,12.582478221120388,0.65,4.060/-0.11 4.060/-0.11
00006663_4248fcdd05404dc9a9afa45f_step_004,file_in_tol,IN_TOLERANCE,True,plane,4.06,0.055,3.9499999999999997,4.06,4.06,0.0,0.0,0.987,4.060/-0.11 4.060/-0.11
00006663_4248fcdd05404dc9a9afa45f_step_004,file_out_tol,OUT_OF_TOLERANCE,False,plane,4.06,0.055,3.9499999999999997,4.06,3.4027711172735415,0.6572288827264581,11.949398787775824,0.657,4.060/-0.11 4.060/-0.11
00006663_4248fcdd05404dc9a9afa45f_step_004,file_out_tol,OUT_OF_TOLERANCE,False,plane,4.06,0.055,3.9499999999999997,4.06,4.385,0.3250000000000002,5.908983473027766,0.722,4.060/-0.11 4.060/-0.11
00005368_264a4d4786e34d9898f87b2d_step_009,file_in_tol,OUT_OF_TOLERANCE,False,plane,21.5,0.28,20.94,21.5,10.446302552420171,11.053697447579829,39.47734989367834,0.732,21.500/-0.56 21.500/-0.56
00005368_264a4d4786e34d9898f87b2d_step_009,file_in_tol,OUT_OF_TOLERANCE,False,plane,32.5,0.4,31.7,32.5,18.79763070867875,13.70236929132125,34.255837588709156,0.618,32.500/-0.80 32.500/-0.80
00005368_264a4d4786e34d9898f87b2d_step_009,file_out_tol,OUT_OF_TOLERANCE,False,plane,21.5,0.28,20.94,21.5,10.452487182321288,11.047512817678712,39.45526200863108,0.723,21.500/-0.56 21.500/-0.56
00005368_264a4d4786e34d9898f87b2d_step_009,file_out_tol,OUT_OF_TOLERANCE,False,plane,32.5,0.4,31.7,32.5,18.797933475743285,13.702066524256715,34.2550806729401,0.626,32.500/-0.80 32.500/-0.80
00004062_561b15139c044a0ba3e09633_step_001,file_in_tol,IN_TOLERANCE,True,plane,28.04,0.365,27.31,28.04,28.04,0.0,0.0,0.983,28.040/-0.73 28.040/-0.73
00004062_561b15139c044a0ba3e09633_step_001,file_out_tol,IN_TOLERANCE,True,plane,28.04,0.365,27.31,28.04,28.04,0.0,0.0,0.983,28.040/-0.73 28.040/-0.73
00006104_b6e075a7dd534de3be9c0300_step_020,file_in_tol,OUT_OF_TOLERANCE,False,plane,21.34,0.265,20.81,21.34,19.02830032312902,2.3116996768709797,8.723362088712797,0.702,21.340/-0.53 21.340/-0.53
00006104_b6e075a7dd534de3be9c0300_step_020,file_out_tol,OUT_OF_TOLERANCE,False,plane,21.34,0.265,20.81,21.34,19.04844606256304,2.2915539374369587,8.647340717344308,0.703,21.340/-0.53 21.340/-0.53
00002524_4cda48e8579349d6a4becfbf_step_014,file_in_tol,IN_TOLERANCE,True,plane,57.88,0.75,56.38,57.88,57.88,0.0,0.0,0.98,57.880/-1.50 57.880/-1.50
00002524_4cda48e8579349d6a4becfbf_step_014,file_in_tol,IN_TOLERANCE,True,plane,59.27,0.73,57.81,59.27,59.27,0.0,0.0,0.98,59.270/-1.46 59.270/-1.46
00002524_4cda48e8579349d6a4becfbf_step_014,file_out_tol,IN_TOLERANCE,True,plane,57.88,0.75,56.38,57.88,57.88,0.0,0.0,0.98,57.880/-1.50 57.880/-1.50
00002524_4cda48e8579349d6a4becfbf_step_014,file_out_tol,IN_TOLERANCE,True,plane,59.27,0.73,57.81,59.27,59.27,0.0,0.0,0.98,59.270/-1.46 59.270/-1.46
00008874_b9b33a49051b4393a0206506_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,93.81,1.215,91.38,93.81,15.937838533062786,77.87216146693721,64.09226121372511,0.685,93.810/-2.43 93.810/-2.43
00008874_b9b33a49051b4393a0206506_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,82.3,1.015,80.27,82.3,16.135183617532956,66.16481638246704,65.18694699066016,0.769,82.300/-2.03 82.300/-2.03
00008874_b9b33a49051b4393a0206506_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,93.81,1.215,91.38,93.81,15.949948657653733,77.86005134234627,64.08229404119525,0.685,93.810/-2.43 93.810/-2.43
00008874_b9b33a49051b4393a0206506_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,82.3,1.015,80.27,82.3,16.1412525086663,66.1587474913337,65.18096779346396,0.767,82.300/-2.03 82.300/-2.03
00002066_ec9ce2bb0d20437dad4533a2_step_002,file_in_tol,IN_TOLERANCE,True,plane,19.05,0.245,18.560000000000002,19.05,19.05,0.0,0.0,0.995,19.050/-0.49 19.050/-0.49
00002066_ec9ce2bb0d20437dad4533a2_step_002,file_in_tol,IN_TOLERANCE,True,plane,38.1,0.47,37.160000000000004,38.1,38.1,0.0,0.0,0.995,38.100/-0.94 38.100/-0.94
00002066_ec9ce2bb0d20437dad4533a2_step_002,file_out_tol,IN_TOLERANCE,True,plane,19.05,0.245,18.560000000000002,19.05,19.05,0.0,0.0,0.995,19.050/-0.49 19.050/-0.49
00002066_ec9ce2bb0d20437dad4533a2_step_002,file_out_tol,IN_TOLERANCE,True,plane,38.1,0.47,37.160000000000004,38.1,38.1,0.0,0.0,0.995,38.100/-0.94 38.100/-0.94
00006603_2516c959a43348f89c02cae9_step_003,file_in_tol,IN_TOLERANCE,True,plane,34.5,0.445,33.61,34.5,34.5,0.0,0.0,0.999,34.500/-0.89 34.500/-0.89
00006603_2516c959a43348f89c02cae9_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,4.6,0.055,4.489999999999999,4.6,4.3629374295639245,0.23706257043607515,4.310150187016148,0.751,4.600/-0.11 4.600/-0.11
00006603_2516c959a43348f89c02cae9_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,34.5,0.445,33.61,34.5,12.804890513938437,21.69510948606156,48.75294546767662,0.774,34.500/-0.89 34.500/-0.89
00006603_2516c959a43348f89c02cae9_step_003,file_out_tol,IN_TOLERANCE,True,plane,4.6,0.055,4.489999999999999,4.6,4.6,0.0,0.0,0.986,4.600/-0.11 4.600/-0.11
00007177_d4693ea90f7942debb07491f_step_017,file_in_tol,IN_TOLERANCE,True,plane,6.32,0.08,6.16,6.32,6.32,0.0,0.0,0.999,6.320/-0.16 6.320/-0.16
00007177_d4693ea90f7942debb07491f_step_017,file_in_tol,OUT_OF_TOLERANCE,False,plane,6.35,0.08,6.1899999999999995,6.35,3.6359906255214796,2.71400937447852,33.92469312231747,0.761,6.350/-0.16 6.350/-0.16
00007177_d4693ea90f7942debb07491f_step_017,file_out_tol,OUT_OF_TOLERANCE,False,plane,6.32,0.08,6.16,6.32,3.164838528619908,3.1551614713800924,39.4390254044336,0.771,6.320/-0.16 6.320/-0.16
00007177_d4693ea90f7942debb07491f_step_017,file_out_tol,OUT_OF_TOLERANCE,False,plane,6.35,0.08,6.1899999999999995,6.35,3.6461793376634564,2.7038206623365433,33.79733581250913,0.716,6.350/-0.16 6.350/-0.16
00003763_8293359ca33341d4ad0e897f_step_000,file_in_tol,IN_TOLERANCE,True,plane,108.99,1.415,106.16,108.99,108.99,0.0,0.0,0.981,108.990/-2.83 108.990/-2.83
00003763_8293359ca33341d4ad0e897f_step_000,file_out_tol,IN_TOLERANCE,True,plane,108.99,1.415,106.16,108.99,108.99,0.0,0.0,0.981,108.990/-2.83 108.990/-2.83
00008704_f60dbb6ba1a04b87a182f832_step_025,file_in_tol,OUT_OF_TOLERANCE,False,plane,5.56,0.07,5.42,5.56,3.2346802038483227,2.325319796151677,33.21837968245706,0.762,5.560/-0.14 5.560/-0.14
00008704_f60dbb6ba1a04b87a182f832_step_025,file_out_tol,OUT_OF_TOLERANCE,False,plane,5.56,0.07,5.42,5.56,3.032335900141771,2.5276640998582285,36.10897129838471,0.753,5.560/-0.14 5.560/-0.14
00007078_eb58cc5c6b8c44a2993e347e_step_004,file_in_tol,IN_TOLERANCE,True,plane,23.89,0.31,23.27,23.89,23.89,0.0,0.0,0.986,23.890/-0.62 23.890/-0.62
00007078_eb58cc5c6b8c44a2993e347e_step_004,file_in_tol,IN_TOLERANCE,True,plane,23.89,0.31,23.27,23.89,23.89,0.0,0.0,0.986,23.890/-0.62 23.890/-0.62
00007078_eb58cc5c6b8c44a2993e347e_step_004,file_out_tol,IN_TOLERANCE,True,plane,23.89,0.31,23.27,23.89,23.89,0.0,0.0,0.986,23.890/-0.62 23.890/-0.62
00007078_eb58cc5c6b8c44a2993e347e_step_004,file_out_tol,IN_TOLERANCE,True,plane,23.89,0.31,23.27,23.89,23.89,0.0,0.0,0.986,23.890/-0.62 23.890/-0.62
